trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,type,capabilities,userfound,device,mfgrId,name,country,region,road,city,housenumber,postalcode
25.44246101,-80.47493744,FS Ext Battery,0,20220905-00000,2022-09-05T19:00:00.000Z,2022-09-05T19:00:00.000Z,2022-09-05T19:00:00.000Z,58:8e:81:fd:9b:ca,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Dixie Highway,,425,33034
25.44782639,-80.49185944,FS Ext Battery,6,20220720-00000,2022-07-20T17:00:00.000Z,2023-02-23T03:00:00.000Z,2023-02-23T03:00:00.000Z,cc:cc:cc:97:7d:93,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Southwest 344th Street,,904,33034
25.46093941,-80.47740173,FS Ext Battery,7,20220201-00000,2022-01-30T22:00:00.000Z,2023-10-23T20:00:00.000Z,2023-10-23T20:00:00.000Z,58:8e:81:fd:9b:56,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Southwest 177th Avenue,,1446,33034
26.06584167,-80.21614838,FS Ext Battery,4,20240311-00000,2024-03-11T14:00:00.000Z,2024-04-29T10:00:00.000Z,2024-04-29T10:00:00.000Z,ec:1b:bd:20:0c:72,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Linear Park Trail,Pembroke Pines,,33314
26.07258987,-97.2251358,FS Ext Battery,6,20221201-00000,2022-12-01T18:00:00.000Z,2024-04-18T19:00:00.000Z,2024-04-18T23:00:00.000Z,ec:1b:bd:88:b5:65,BLE,['Misc'],False,7936,,FS Ext Battery,US,TX,State Highway 100,,,78578
26.09394646,-80.16088104,FS Ext Battery,0,20240528-00000,2024-04-04T12:00:00.000Z,2024-05-28T22:00:00.000Z,2024-05-28T22:00:00.000Z,cc:cc:cc:95:43:cc,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Southwest 15th Avenue,Fort Lauderdale,,33315
26.15954399,-97.8625412,FS Ext Battery,0,20231104-00000,2023-11-04T14:00:00.000Z,2023-11-04T14:00:00.000Z,2023-11-04T14:00:00.000Z,58:8e:81:fc:dd:fe,BLE,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,TX,I 2;US 83,,,78559
26.15965271,-97.86067963,FS Ext Battery,7,20230714-00000,2023-07-14T22:00:00.000Z,2024-03-12T16:00:00.000Z,2024-03-12T17:00:00.000Z,58:8e:81:fd:a5:e1,BT,['Misc'],False,7936,,FS Ext Battery,US,TX,I 2;US 83,,,78559
26.16946793,-80.15810394,FS Ext Battery,0,20210514-00000,2021-05-13T18:00:00.000Z,2021-05-14T17:00:00.000Z,2023-03-18T22:00:00.000Z,58:8e:81:fd:9b:31,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,I 95,,,33309:33311
26.1905098,-98.2042923,FS Ext Battery,0,20240329-00000,2024-03-29T19:00:00.000Z,2024-03-29T20:00:00.000Z,2024-03-29T21:00:00.000Z,94:34:69:7b:86:23,BLE,['Misc'],False,0,,FS Ext Battery,US,TX,West Sam Houston Avenue,,,78577
26.1905365,-98.20453644,FS Ext Battery,0,20240329-00000,2024-03-29T19:00:00.000Z,2024-03-29T20:00:00.000Z,2024-03-29T21:00:00.000Z,f0:82:c0:35:8f:d8,BLE,['Misc'],False,0,,FS Ext Battery,US,TX,West Sam Houston Avenue,,,78577
26.19887543,-81.71937561,FS Ext Battery,0,20230505-00000,2023-05-05T23:00:00.000Z,2023-05-05T21:00:00.000Z,2023-05-05T21:00:00.000Z,90:35:ea:ae:53:60,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Santa Barbara Boulevard,,,34116
26.19980431,-81.68708801,FS Ext Battery,0,20230225-00000,2023-01-08T11:00:00.000Z,2023-02-25T08:00:00.000Z,2023-02-25T09:00:00.000Z,90:35:ea:ae:58:75,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Collier Boulevard,,,34116
26.21677971,-80.20422363,FS Ext Battery,0,20240228-00000,2024-02-29T00:00:00.000Z,2024-02-28T18:00:00.000Z,2024-02-29T07:00:00.000Z,ec:1b:bd:2a:1c:b1,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,State Road 7,,,33068
26.21707535,-80.20423126,FS Ext Battery,0,20240228-00000,2024-02-29T00:00:00.000Z,2024-02-28T18:00:00.000Z,2024-02-29T07:00:00.000Z,90:35:ea:b2:61:8b,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,State Road 7,,,33068
26.21712494,-80.20423126,FS Ext Battery,0,20240228-00000,2024-02-29T00:00:00.000Z,2024-02-28T18:00:00.000Z,2024-02-29T07:00:00.000Z,ec:1b:bd:1f:44:52,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,State Road 7,,,33068
26.25485992,-98.21967316,FS Ext Battery,0,20240406-00000,2024-04-06T20:00:00.000Z,2024-04-06T15:00:00.000Z,2024-04-06T22:00:00.000Z,94:34:69:7b:7e:90,BLE,['Uncategorized'],False,0,,FS Ext Battery,US,TX,North 10th Street,Edinburg,5700,78539
26.26757431,-80.20178986,FS Ext Battery,7,20240228-00000,2024-02-29T00:00:00.000Z,2024-04-15T00:00:00.000Z,2024-04-15T01:00:00.000Z,ec:1b:bd:1f:44:09,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,State Road 7,,,33067-3176
26.27425766,-80.20324707,FS Ext Battery,7,20231030-00000,2023-10-30T23:00:00.000Z,2024-04-15T03:00:00.000Z,2024-04-15T03:00:00.000Z,ec:1b:bd:2a:e2:e6,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,West Sample Road,Coral Springs,,33064
26.27427101,-80.20308685,FS Ext Battery,7,20231030-00000,2023-10-30T23:00:00.000Z,2024-04-15T03:00:00.000Z,2024-04-15T03:00:00.000Z,ec:1b:bd:2a:1c:8f,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,West Sample Road,Coral Springs,,33064
26.28417206,-97.75622559,FS Ext Battery,6,20231018-00000,2023-10-18T17:00:00.000Z,2024-05-19T07:00:00.000Z,2024-05-19T08:00:00.000Z,90:35:ea:ae:52:35,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,TX,Interstate 69E Frontage Road,,,78535
26.28637314,-80.21392822,FS Ext Battery,2,20240103-00000,2024-01-03T23:00:00.000Z,2024-05-02T17:00:00.000Z,2024-05-02T18:00:00.000Z,58:8e:81:fc:fb:51,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Wiles Road,Coral Springs,,33067:33076
26.28646469,-80.21662903,FS Ext Battery,2,20240103-00000,2024-01-03T23:00:00.000Z,2024-05-02T17:00:00.000Z,2024-05-02T18:00:00.000Z,58:8e:81:fc:f5:47,BLE,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Wiles Road,Coral Springs,,33067:33076
26.30113792,-80.25032806,FS Ext Battery,7,20221111-00000,2022-11-02T11:00:00.000Z,2023-11-23T13:00:00.000Z,2023-11-23T13:00:00.000Z,58:8e:81:fc:f9:be,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,North University Drive,Parkland,,33067
26.3012085,-80.25051117,FS Ext Battery,7,20220112-00000,2022-01-12T15:00:00.000Z,2024-05-02T17:00:00.000Z,2024-05-02T18:00:00.000Z,58:8e:81:fd:a4:48,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,North University Drive,Parkland,,33067
26.30983925,-97.77320099,FS Ext Battery,6,20221119-00000,2022-11-19T06:00:00.000Z,2024-05-19T07:00:00.000Z,2024-05-19T08:00:00.000Z,90:35:ea:ae:52:34,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,TX,Interstate 69E Frontage Road,,,78594
26.37955666,-80.08578491,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,1c:34:f1:01:a1:0b,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37960625,-80.08580017,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-08T12:00:00.000Z,2024-01-08T12:00:00.000Z,38:5b:44:e6:95:92,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37965012,-80.08580017,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,04:0d:84:4f:a8:75,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37965012,-80.08580017,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,f0:82:c0:7b:e3:f9,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37979507,-80.08580017,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,1c:34:f1:01:a1:30,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37993813,-80.08579254,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,f0:82:c0:35:33:5b,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.37993813,-80.08579254,FS Ext Battery,0,20240106-00000,2024-01-06T01:00:00.000Z,2024-01-06T09:00:00.000Z,2024-01-06T09:00:00.000Z,f0:82:c0:35:7d:62,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Northwest Boca Raton Boulevard,Boca Raton,,33487
26.50865936,-80.05358124,FS Ext Battery,0,20230428-00000,2023-04-28T12:00:00.000Z,2023-04-28T09:00:00.000Z,2023-04-28T09:00:00.000Z,90:35:ea:ae:50:e7,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,North Ocean Boulevard,,,33435
26.53042221,-80.10044861,FS Ext Battery,1,20211009-00000,2021-10-09T19:00:00.000Z,2021-10-16T21:00:00.000Z,2021-10-31T12:00:00.000Z,ec:1b:bd:b2:21:61,BLE,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Nickels Circle,,,33436
26.57234383,-80.0682373,FS Ext Battery,0,20230203-00000,2023-02-03T10:00:00.000Z,2023-02-03T12:00:00.000Z,2023-02-03T14:00:00.000Z,ec:1b:bd:2a:e1:4d,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Hypoluxo Road,,,33462
26.58412361,-80.04277039,FS Ext Battery,2,20231226-00000,2023-12-27T05:00:00.000Z,2024-04-22T06:00:00.000Z,2024-04-22T06:00:00.000Z,ec:1b:bd:1f:44:41,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,E Ocean Avenue,,440,33462
26.61575127,-81.76441193,FS Ext Battery,5,20220905-00000,2022-09-05T16:00:00.000Z,2024-04-21T16:00:00.000Z,2024-04-21T17:00:00.000Z,58:8e:81:fc:f9:35,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,FL 82,Fort Myers,,33966-6536
26.65401077,-80.07479095,FS Ext Battery,3,20210828-00000,2021-08-28T15:00:00.000Z,2023-12-26T22:00:00.000Z,2023-12-26T22:00:00.000Z,58:8e:81:fd:a4:83,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Forest Hill Boulevard,,1490,33406
26.70951843,-81.55493164,FS Ext Battery,2,20210803-00000,2021-08-03T18:00:00.000Z,2021-11-25T16:00:00.000Z,2021-11-26T09:00:00.000Z,58:8e:81:fc:f9:b2,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,FL 80,,,
26.70963478,-81.55435181,FS Ext Battery,7,20230422-00000,2023-04-22T09:00:00.000Z,2024-05-08T08:00:00.000Z,2024-05-08T09:00:00.000Z,58:8e:81:fc:df:3d,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,FL 80,,,
26.70998573,-81.51795197,FS Ext Battery,6,20230422-00000,2023-04-22T09:00:00.000Z,2024-05-08T08:00:00.000Z,2024-05-08T09:00:00.000Z,ec:1b:bd:88:b2:57,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,Fort Denaud Road,,,
26.71524429,-80.08129883,FS Ext Battery,0,20240525-00000,2024-05-25T19:00:00.000Z,2024-05-25T14:00:00.000Z,2024-05-25T15:00:00.000Z,1c:34:f1:01:a1:1e,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Executive Center Drive,West Palm Beach,,33401
26.71710396,-80.09336853,FS Ext Battery,4,20240421-00000,2024-04-21T14:00:00.000Z,2024-05-06T16:00:00.000Z,2024-05-06T17:00:00.000Z,04:0d:84:2b:d3:3b,BT,['Misc'],False,7936,,FS Ext Battery,US,FL,North Robbins Drive,West Palm Beach,,33409
26.7506752,-80.9019928,FS Ext Battery,3,20230131-00000,2023-01-31T19:00:00.000Z,2023-04-24T09:00:00.000Z,2023-04-24T09:00:00.000Z,58:8e:81:fc:dc:3c,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,US 27;FL 80,,,
26.75264359,-80.90667725,FS Ext Battery,0,20231216-00000,2023-12-16T15:00:00.000Z,2023-12-16T13:00:00.000Z,2023-12-16T14:00:00.000Z,58:8e:81:fc:de:1a,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,US 27;FL 80,,,
26.75303459,-81.10613251,FS Ext Battery,0,20210914-00000,2021-09-14T11:00:00.000Z,2021-09-14T11:00:00.000Z,2024-04-08T09:00:00.000Z,ec:1b:bd:b2:26:d2,BLE,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,FL 80,,,
26.75350952,-81.06491852,FS Ext Battery,2,20230131-00000,2023-01-31T19:00:00.000Z,2023-12-16T13:00:00.000Z,2023-12-16T14:00:00.000Z,ec:1b:bd:87:c9:ee,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,US 27;FL 80,,,
26.76022911,-81.45064545,FS Ext Battery,1,20211125-00000,2021-11-25T12:00:00.000Z,2021-11-26T09:00:00.000Z,2021-11-26T09:00:00.000Z,cc:cc:cc:9a:37:01,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,FL 80,,,33935
26.76519012,-80.06037903,FS Ext Battery,0,20211227-00000,2021-12-26T10:00:00.000Z,2021-12-27T06:00:00.000Z,2021-12-27T06:00:00.000Z,58:8e:81:fc:dc:aa,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,West 2nd Street,Riviera Beach,,33404
26.76966667,-80.08831024,FS Ext Battery,0,20230816-00000,2023-08-15T18:00:00.000Z,2023-08-16T14:00:00.000Z,2023-08-16T15:00:00.000Z,58:8e:81:fc:dc:b6,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Congress Avenue,Riviera Beach,,33407
26.78324699,-80.04867554,FS Ext Battery,2,20240107-00000,2024-01-07T17:00:00.000Z,2024-05-07T13:00:00.000Z,2024-05-07T13:00:00.000Z,58:8e:81:fd:9c:fc,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,East Blue Heron Boulevard,Riviera Beach,,33404
26.78400803,-81.43669128,FS Ext Battery,4,20230716-00000,2023-07-10T18:00:00.000Z,2024-02-17T11:00:00.000Z,2024-02-17T12:00:00.000Z,58:8e:81:fc:fa:f6,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,FL 29,,,33935
26.89771461,-80.09471893,FS Ext Battery,2,20210708-00000,2021-07-01T12:00:00.000Z,2023-06-28T11:00:00.000Z,2023-06-28T12:00:00.000Z,58:8e:81:fd:a5:9d,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Old Dixie Highway,,,33477
27.09984016,-82.43490601,FS Ext Battery,7,20230619-00000,2023-06-19T12:00:00.000Z,2024-04-15T10:00:00.000Z,2024-04-15T11:00:00.000Z,04:0d:84:2b:d2:0c,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,East Venice Avenue,,,34292
27.13742256,-82.40490723,FS Ext Battery,2,20221112-00000,2022-11-12T07:00:00.000Z,2024-04-06T18:00:00.000Z,2024-04-07T04:00:00.000Z,04:0d:84:4f:d4:13,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Laurel Road East,,,34292
27.1821022,-82.4835434,FS Ext Battery,4,20221112-00000,2022-11-12T07:00:00.000Z,2024-01-05T09:00:00.000Z,2024-01-05T10:00:00.000Z,58:8e:81:fd:9b:f7,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Tamiami Trail,,,34229
27.18223572,-82.48337555,FS Ext Battery,3,20221112-00000,2022-11-12T07:00:00.000Z,2023-12-03T14:00:00.000Z,2023-12-03T14:00:00.000Z,58:8e:81:fd:9a:66,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Tamiami Trail,,,34229
27.294981,-82.53056335,FS Ext Battery,7,20221122-00000,2022-11-22T17:00:00.000Z,2024-01-22T22:00:00.000Z,2024-01-22T22:00:00.000Z,90:35:ea:ae:54:f4,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,South Tamiami Trail,Sarasota,,34239
27.29685974,-82.53063202,FS Ext Battery,0,20231203-00000,2023-12-03T17:00:00.000Z,2023-12-03T14:00:00.000Z,2023-12-03T14:00:00.000Z,04:0d:84:54:fc:a8,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,South Tamiami Trail,Sarasota,,34231
27.3122139,-82.51404572,FS Ext Battery,0,20221229-00000,2022-12-29T15:00:00.000Z,2022-12-29T13:00:00.000Z,2022-12-29T13:00:00.000Z,58:8e:81:fd:9b:55,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,South Tuttle Avenue,Sarasota,,34239
27.36539841,-82.53068542,FS Ext Battery,5,20221122-00000,2022-11-22T17:00:00.000Z,2023-12-29T13:00:00.000Z,2023-12-29T14:00:00.000Z,58:8e:81:fc:eb:51,BLE,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Washington Boulevard,Sarasota,,34234
27.38093948,-82.556427,FS Ext Battery,4,20210704-00000,2021-07-04T16:00:00.000Z,2021-09-22T13:00:00.000Z,2021-09-22T13:00:00.000Z,58:8e:81:fd:9b:0d,BT,['Misc'],False,0,,FS Ext Battery,US,FL,Tamiami Trail,Sarasota,,34238-2966
27.38797188,-82.45612335,FS Ext Battery,7,20240203-00000,2024-02-03T17:00:00.000Z,2024-04-28T07:00:00.000Z,2024-05-14T09:00:00.000Z,ec:1b:bd:2a:1b:43,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,North Cattlemen Road,,,34201
27.4474411,-80.34981537,FS Ext Battery,0,20221220-00000,2022-12-20T18:00:00.000Z,2022-12-20T15:00:00.000Z,2022-12-20T15:00:00.000Z,90:35:ea:b2:80:43,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Orange Avenue,,,34950
27.46509361,-82.56274414,FS Ext Battery,6,20231006-00000,2023-10-07T03:00:00.000Z,2024-04-14T10:00:00.000Z,2024-04-14T12:00:00.000Z,90:35:ea:ac:92:60,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,1st Street East,,,34205
27.46564674,-80.35005951,FS Ext Battery,0,20231002-00000,2023-10-03T00:00:00.000Z,2023-10-03T13:00:00.000Z,2023-10-03T13:00:00.000Z,04:0d:84:2b:c4:e5,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Avenue Q,,,34947
27.49403763,-82.43370819,FS Ext Battery,6,20230128-00000,2023-01-27T16:00:00.000Z,2024-02-03T16:00:00.000Z,2024-02-03T16:00:00.000Z,04:0d:84:2b:c4:8a,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Upper Manatee River Road,,,34212
27.5858326,-80.37771606,FS Ext Battery,2,20220823-00000,2022-07-29T17:00:00.000Z,2023-07-03T10:00:00.000Z,2023-07-03T11:00:00.000Z,58:8e:81:fd:a4:62,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,US Highway 1,,,32962
27.63907242,-80.51774597,FS Ext Battery,0,20230430-00000,2023-04-29T23:00:00.000Z,2023-04-30T20:00:00.000Z,2023-04-30T20:00:00.000Z,58:8e:81:fd:9a:d3,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,I 95,,,32961
27.64657211,-81.53006744,FS Ext Battery,0,20210330-00000,2021-03-30T16:00:00.000Z,2021-03-30T15:00:00.000Z,2023-03-17T03:00:00.000Z,ec:1b:bd:af:2f:99,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,US 27;US 98,,,
27.67435455,-80.4074707,FS Ext Battery,0,20220518-00000,2021-10-20T08:00:00.000Z,2022-05-18T14:00:00.000Z,2022-05-18T15:00:00.000Z,b4:e3:f9:4a:3e:2f,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,US 1,,,34960
27.74401093,-82.7486496,FS Ext Battery,5,20231028-00000,2023-10-28T19:00:00.000Z,2024-04-22T11:00:00.000Z,2024-04-22T16:00:00.000Z,ec:1b:bd:1f:44:02,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,75th Avenue,,,33706
27.74752045,-80.3891983,FS Ext Battery,5,20220613-00000,2022-06-13T19:00:00.000Z,2024-01-10T12:00:00.000Z,2024-01-10T12:00:00.000Z,58:8e:81:fd:a4:85,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,FL A1A,,,
27.7526722,-81.80146027,FS Ext Battery,6,20240217-00000,2024-02-16T18:00:00.000Z,2024-03-23T15:00:00.000Z,2024-03-23T17:00:00.000Z,58:8e:81:fc:f9:ec,BT,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,Charleston Avenue,,,33841
27.76610565,-82.64878082,FS Ext Battery,0,20230412-00000,2023-04-12T10:00:00.000Z,2023-04-12T08:00:00.000Z,2023-04-12T08:00:00.000Z,90:35:ea:b2:7b:4f,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,I 175,Saint Petersburg,,33701:33712
27.76823997,-82.39070129,FS Ext Battery,6,20230625-00000,2023-06-25T21:00:00.000Z,2024-04-28T13:00:00.000Z,2024-04-28T15:00:00.000Z,90:35:ea:ae:58:7e,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Paseo Al Mar Boulevard,,,33572
27.84578323,-82.67617035,FS Ext Battery,2,20230804-00000,2023-08-04T11:00:00.000Z,2023-09-06T20:00:00.000Z,2023-09-06T20:00:00.000Z,ec:1b:bd:1f:44:17,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Gandy Boulevard,Pinellas Park,,33782-5404
27.86537552,-82.63292694,FS Ext Battery,6,20230313-00000,2023-03-13T23:00:00.000Z,2024-05-16T14:00:00.000Z,2024-05-16T15:00:00.000Z,ec:1b:bd:1f:47:c6,BLE,['Misc'],False,7936,,FS Ext Battery,US,FL,Gandy Boulevard,,,33716
27.87624359,-81.82868958,FS Ext Battery,2,20230628-00000,2023-06-28T13:00:00.000Z,2023-11-02T09:00:00.000Z,2023-11-02T09:00:00.000Z,ec:1b:bd:af:2f:8b,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,Spessard Holland Parkway,,,33830
27.91637039,-82.73486328,FS Ext Battery,7,20210704-00000,2021-07-04T13:00:00.000Z,2023-12-19T09:00:00.000Z,2024-04-22T15:00:00.000Z,ec:1b:bd:af:3a:80,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,East Bay Drive,Largo,,33764
27.91638947,-82.73458099,FS Ext Battery,7,20210930-00000,2021-09-30T14:00:00.000Z,2023-12-19T09:00:00.000Z,2023-12-19T10:00:00.000Z,ec:1b:bd:af:37:43,BLE,"['Uncategorized', '10']",False,0,,FS Ext Battery,US,FL,East Bay Drive,Largo,,33764
27.91639137,-82.73430634,FS Ext Battery,7,20210930-00000,2021-09-30T14:00:00.000Z,2024-01-25T12:00:00.000Z,2024-04-22T17:00:00.000Z,ec:1b:bd:af:3b:72,BLE,['[BLE]'],False,0,,FS Ext Battery,US,FL,East Bay Drive,Largo,,33764
27.92332268,-82.26473236,FS Ext Battery,0,20240329-00000,2024-03-29T21:00:00.000Z,2024-03-29T16:00:00.000Z,2024-04-26T16:00:00.000Z,ec:1b:bd:20:0c:89,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,East Lumsden Road,,1215,33594
27.93913841,-82.78741455,FS Ext Battery,7,20221124-00000,2022-11-24T02:00:00.000Z,2024-04-09T15:00:00.000Z,2024-04-10T03:00:00.000Z,04:0d:84:2b:d3:4b,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,South Missouri Avenue,Clearwater,,33756
27.93938828,-82.79166412,FS Ext Battery,2,20220522-00000,2022-05-21T19:00:00.000Z,2022-05-28T10:00:00.000Z,2022-05-28T10:00:00.000Z,58:8e:81:fc:f9:24,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,South Martin Luther King Junior Avenue,Clearwater,,33756
27.93976784,-82.79814911,FS Ext Battery,1,20220523-00000,2022-05-23T15:00:00.000Z,2022-05-28T10:00:00.000Z,2022-05-28T10:00:00.000Z,b4:e3:f9:4a:3d:bc,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,South Ft Harrison Avenue,Clearwater,,33756
27.94049835,-82.74594116,FS Ext Battery,3,20211001-00000,2021-09-27T16:00:00.000Z,2022-04-04T16:00:00.000Z,2022-04-04T16:00:00.000Z,b4:e3:f9:4a:3d:be,BT,['Misc'],False,7936,,FS Ext Battery,US,FL,South Belcher Road,Clearwater,,33764
27.95768929,-81.72673798,FS Ext Battery,4,20221023-00000,2022-10-22T17:00:00.000Z,2023-03-05T10:00:00.000Z,2023-03-05T10:00:00.000Z,58:8e:81:fc:f9:38,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,South Rifle Range Road,,,33880
27.9583149,-82.73022461,FS Ext Battery,0,20230508-00000,2023-05-03T06:00:00.000Z,2023-05-08T15:00:00.000Z,2023-05-08T15:00:00.000Z,04:0d:84:4f:a8:af,BLE,['Misc'],False,0,,FS Ext Battery,US,FL,US Highway 19 North,Clearwater,,33759
27.95836067,-82.82432556,FS Ext Battery,7,20221016-00000,2022-10-16T01:00:00.000Z,2024-04-11T16:00:00.000Z,2024-04-12T00:00:00.000Z,58:8e:81:fc:dd:76,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Gulf Boulevard,Clearwater,,33767
27.96030617,-82.74667358,FS Ext Battery,2,20210629-00000,2021-06-29T16:00:00.000Z,2022-02-21T16:00:00.000Z,2022-10-14T14:00:00.000Z,58:8e:81:fc:f9:1b,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Gulf to Bay Boulevard,Clearwater,,33764-6314
27.96051216,-82.74653625,FS Ext Battery,7,20210629-00000,2021-06-29T15:00:00.000Z,2022-09-04T14:00:00.000Z,2022-09-04T14:00:00.000Z,58:8e:81:fc:f6:16,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Gulf to Bay Boulevard,Clearwater,,33764-6314
27.96071815,-82.7722702,FS Ext Battery,7,20220901-00000,2022-09-01T08:00:00.000Z,2024-04-07T18:00:00.000Z,2024-04-08T08:00:00.000Z,04:0d:84:4c:71:76,BT,"['Uncategorized', '10']",False,7936,,FS Ext Battery,US,FL,Gulf to Bay Boulevard,Clearwater,,33764-6314
